gene_symbol	log2fc	padj	pvalue	ensembl_id
LIG3	-0.1293162447409567	0.999945780779425	0.6021121556736813	ENSG00000005156
RPAP3	-0.2400623394610248	0.999945780779425	0.4353680597184961	ENSG00000005175
ACSM3	0.2673754026215662	0.999945780779425	0.3621390384861931	ENSG00000005187
AC004381.6	0.059231436461356854	0.999945780779425	0.8775461760070091	ENSG00000005189
CIAPIN1	-0.10071265963754612	0.999945780779425	0.5576189204089022	ENSG00000005194
SPPL2B	-0.7822700635846683	0.999945780779425	0.1334107304729286	ENSG00000005206
FAM214B	0.08690354478875184	0.999945780779425	0.8352397186397296	ENSG00000005238
COPZ2	0.23749451320205206	0.999945780779425	0.4706191960841881	ENSG00000005243
PRKAR2B	-0.26819764935279833	0.999945780779425	0.24748795993535255	ENSG00000005249
MSL3	-0.23285277754143854	0.999945780779425	0.10548895083313709	ENSG00000005302
CREBBP	0.48803030304066913	0.999945780779425	0.16024390561889512	ENSG00000005339
BZRAP1	-0.2630889317930319	0.999945780779425	0.5923721625519833	ENSG00000005379
PON1	0.19263062740652234	0.999945780779425	0.6810034749097209	ENSG00000005421
GCFC2	0.48186321462979675	0.999945780779425	0.14027028414578885	ENSG00000005436
WDR54	-0.5867068915566627	0.999945780779425	0.32403568220015766	ENSG00000005448
CROT	-0.040562201169191944	0.999945780779425	0.8260575809823069	ENSG00000005469
ABCB4	-0.19155873268803794	0.999945780779425	0.3813296111363913	ENSG00000005471
KMT2E	0.2947270552195791	0.999945780779425	0.2980509568575933	ENSG00000005483
RHBDD2	-0.06293554955250555	0.999945780779425	0.8708521262962547	ENSG00000005486
IBTK	-0.2778252489791132	0.999945780779425	0.3688538424653016	ENSG00000005700
ZNF195	0.1581173704607252	0.999945780779425	0.6817769673866984	ENSG00000005801
MYCBP2	0.1254795037463802	0.999945780779425	0.5280996416353563	ENSG00000005810
FBXL3	0.1078948352781464	0.999945780779425	0.6745191291830956	ENSG00000005812
ITGAL	-0.5982479514955683	0.999945780779425	0.10981978326373942	ENSG00000005844
PDK2	0.2603333814081245	0.999945780779425	0.5032874220847989	ENSG00000005882
ITGA3	-0.21517855323432014	0.999945780779425	0.6802432075876824	ENSG00000005884
ZFX	0.06979191012133923	0.999945780779425	0.7947220066211136	ENSG00000005889
LAMP2	0.27578426449258103	0.999945780779425	0.35867046680370673	ENSG00000005893
GGNBP2	0.19846149504516097	0.999945780779425	0.3110070650861628	ENSG00000005955
ASB4	-0.009828033454106933	0.999945780779425	0.9714817163812903	ENSG00000005981
GDE1	-0.10416349683567956	0.999945780779425	0.7078703092914314	ENSG00000006007
C19ORF60	0.3090095609784463	0.999945780779425	0.4490277402465508	ENSG00000006015
CRLF1	-0.31430891539700667	0.999945780779425	0.44873223803843754	ENSG00000006016
OSBPL7	0.04070380534740988	0.999945780779425	0.9160057417905468	ENSG00000006025
YBX2	-0.08627290172848537	0.999945780779425	0.7863431123559463	ENSG00000006047
MAP3K14	-0.027753057011213236	0.999945780779425	0.9348133859483765	ENSG00000006062
ABCC8	-0.6165853899578733	0.999945780779425	0.2382916042394062	ENSG00000006071
SYNRG	0.11714675127881921	0.999945780779425	0.4311906961066231	ENSG00000006114
AP2B1	-0.009715723043500097	0.999945780779425	0.9678287548813096	ENSG00000006125
ZNF263	0.10980784563277457	0.999945780779425	0.4840520690386889	ENSG00000006194
CX3CL1	0.4110801030032956	0.999945780779425	0.31885646853647676	ENSG00000006210
SPATA20	0.5950643995216237	0.999945780779425	0.10931422701067729	ENSG00000006282
DLX6	0.23223885006179976	0.999945780779425	0.8326824313547372	ENSG00000006377
MAP3K9	-0.26367484152798804	0.999945780779425	0.5181428852534122	ENSG00000006432
RALA	-0.09158201013400506	0.999945780779425	0.6881926349218221	ENSG00000006451
BAIAP2L1	0.40667207431099045	0.999945780779425	0.12383481616576536	ENSG00000006453
KDM7A	0.11487200930078798	0.999945780779425	0.6200956541546309	ENSG00000006459
ETV1	0.08503561273527754	0.999945780779425	0.8254803548600746	ENSG00000006468
AGK	0.11255036762245602	0.999945780779425	0.40811744411582107	ENSG00000006530
PHTF2	-0.05799263513874508	0.999945780779425	0.8602638774026445	ENSG00000006576
FARP2	0.01146968407006168	0.999945780779425	0.93949181172914	ENSG00000006607
GGCT	-0.23679201615067802	0.999945780779425	0.3959618510585272	ENSG00000006625
DBF4	0.053173580765759294	0.999945780779425	0.8569466274856046	ENSG00000006634
IFRD1	0.14845074868199454	0.999945780779425	0.6253211018047425	ENSG00000006652
COX10	-0.20387381784924302	0.999945780779425	0.28018480998641815	ENSG00000006695
GTF2IRD1	0.33552115833574	0.999945780779425	0.2985940747801833	ENSG00000006704
PAF1	0.07146847261722475	0.999945780779425	0.7863933280709756	ENSG00000006712
VPS41	-0.18993639946287888	0.999945780779425	0.2143866882590837	ENSG00000006715
ARHGAP44	-0.08311655712938652	0.999945780779425	0.8022825367920091	ENSG00000006740
ELAC2	0.07625857466643848	0.999945780779425	0.7103459019698639	ENSG00000006744
SCIN	0.1976922838215539	0.999945780779425	0.7552857796385785	ENSG00000006747
ARSD	0.031857575436145785	0.999945780779425	0.9316851368403732	ENSG00000006756
PNPLA4	-0.30862690830585504	0.999945780779425	0.1858550164056615	ENSG00000006757
MYH13	-0.5849681048619231	0.999945780779425	0.18660352851084405	ENSG00000006788
ADIPOR2	0.1498400883453192	0.999945780779425	0.5044374815042527	ENSG00000006831
CDKL3	-0.2125910489106503	0.999945780779425	0.23986117189808365	ENSG00000006837
UPP2	0.2735815478251733	0.999945780779425	0.7287207393741586	ENSG00000007001
MARK4	-0.02343232371168232	0.999945780779425	0.9414311857806583	ENSG00000007047
PROM1	-0.46584317517305196	0.999945780779425	0.22408827028024292	ENSG00000007062
PAFAH1B1	-0.057819595180075394	0.999945780779425	0.8199101844714238	ENSG00000007168
DNAH9	-0.6433088420559905	0.999945780779425	0.36940026237686374	ENSG00000007174
KIAA0100	-0.20523215359751848	0.999945780779425	0.41788465009918685	ENSG00000007202
GAS7	0.2942070253528985	0.999945780779425	0.2926288760821206	ENSG00000007237
SCN4A	0.38524019930896297	0.999945780779425	0.3640304574434974	ENSG00000007314
ST7L	0.024812531994224875	0.999945780779425	0.8820843833782586	ENSG00000007341
PAX6	-0.08897755218184489	0.999945780779425	0.8110933537519536	ENSG00000007372
RHBDF1	0.020743579398420024	0.999945780779425	0.9515129011393527	ENSG00000007384
LUC7L	0.24475453244193937	0.999945780779425	0.2599978824399206	ENSG00000007392
CACNA2D2	0.016635860932836043	0.999945780779425	0.9672648923541967	ENSG00000007402
BAIAP3	-0.14963201037999782	0.999945780779425	0.69786800412711	ENSG00000007516
TSR3	0.11095485228964869	0.999945780779425	0.7950363322850111	ENSG00000007520
PIGQ	-0.0200030978839643	0.999945780779425	0.9727527189876893	ENSG00000007541
CRAMP1L	0.10786311967485566	0.999945780779425	0.7473188941010307	ENSG00000007545
TEAD3	0.1405035525225277	0.999945780779425	0.7408083528727936	ENSG00000007866
SELE	-0.2406306417441688	0.999945780779425	0.6348566105066727	ENSG00000007908
DNAJC11	-0.16430694851902886	0.999945780779425	0.5866132695191283	ENSG00000007923
FMO3	-0.02423174037394877	0.999945780779425	0.9385205843440588	ENSG00000007933
MYLIP	0.09795562255991905	0.999945780779425	0.7221532816124996	ENSG00000007944
PSMB1	0.1513441641163622	0.999945780779425	0.5462311506667072	ENSG00000008018
SYN1	0.16771690121179186	0.999945780779425	0.7246805792572201	ENSG00000008056
JARID2	0.15478668786255725	0.999945780779425	0.4879564030236555	ENSG00000008083
CDKL5	0.13732756137402924	0.999945780779425	0.3556573981540436	ENSG00000008086
CDK11A	0.09170191686981763	0.999945780779425	0.7543711488673256	ENSG00000008128
NADK	-0.1421813946532438	0.999945780779425	0.6520512917598316	ENSG00000008130
TFAP2B	-0.25687286790166003	0.999945780779425	0.7507684735026445	ENSG00000008196
DLEC1	-0.38986057550480224	0.999945780779425	0.2515183477317673	ENSG00000008226
CYTH3	0.3207501539231842	0.999945780779425	0.14723923204147918	ENSG00000008256
ADAM22	-0.17285516545443513	0.999945780779425	0.47289680629042985	ENSG00000008277
SYPL1	0.08815220551705823	0.999945780779425	0.7475969943298604	ENSG00000008282
CYB561	-0.3837179650288654	0.999945780779425	0.33822857712743626	ENSG00000008283
SPAG9	0.12819598908863877	0.999945780779425	0.5969074011113309	ENSG00000008294
CELSR3	-0.9962446158602585	0.999945780779425	0.16233156503704838	ENSG00000008300
AASS	0.11838092547204505	0.999945780779425	0.6187566415438452	ENSG00000008311
SS18L2	0.07953820387394275	0.999945780779425	0.8086400634111183	ENSG00000008324
MGST1	0.3380125721700092	0.999945780779425	0.3476421956665595	ENSG00000008394
CRY1	0.24979264216512703	0.999945780779425	0.338378201902226	ENSG00000008405
NFIX	0.49146243525218963	0.999945780779425	0.4504081282307464	ENSG00000008441
ST3GAL1	0.11472748176596113	0.999945780779425	0.6984007411324836	ENSG00000008513
IL32	-1.3510007741857015	0.999945780779425	0.010492956817314594	ENSG00000008517
PKD1	0.3191183594701807	0.999945780779425	0.5059343539510922	ENSG00000008710
MED24	0.4266164812636132	0.999945780779425	0.287227426804872	ENSG00000008838
RHOBTB2	0.27255780104823424	0.999945780779425	0.4834174621833808	ENSG00000008853
HEATR5B	0.022303449246694567	0.999945780779425	0.8784301912754104	ENSG00000008869
SEC62	-0.28609992522679495	0.999945780779425	0.175211285381081	ENSG00000008952
RPS20	0.053601094674799975	0.999945780779425	0.8349312566691323	ENSG00000008988
CSDE1	-0.01457407572957306	0.999945780779425	0.9627108098941571	ENSG00000009307
UBE3C	0.024441485413125342	0.999945780779425	0.910007323443612	ENSG00000009335
REV3L	0.21567638025672625	0.999945780779425	0.5099624858756654	ENSG00000009413
TENM1	0.008481204260859783	0.999945780779425	0.977942133619158	ENSG00000009694
PAX7	0.18627893314844352	0.999945780779425	0.5008822641232245	ENSG00000009709
MASP2	0.374510390766418	0.999945780779425	0.11627807378548898	ENSG00000009724
IYD	-0.22847078683265615	0.999945780779425	0.752030173821357	ENSG00000009765
FAM76A	0.11115038932691242	0.999945780779425	0.5117208456043609	ENSG00000009780
TRAF3IP3	-0.3018944155306762	0.999945780779425	0.23183392868498864	ENSG00000009790
POMT2	-0.05146776212512844	0.999945780779425	0.8429309840794079	ENSG00000009830
VTA1	-0.138059077667951	0.999945780779425	0.43157362895852236	ENSG00000009844
MLXIPL	0.6025229599578503	0.999945780779425	0.2435204062593227	ENSG00000009950
BAZ1B	0.12446109800792007	0.999945780779425	0.6003899332625802	ENSG00000009954
RANBP9	0.09573679134092966	0.999945780779425	0.6826090589413764	ENSG00000010017
SPRTN	0.19493173929449278	0.999945780779425	0.48266746762336343	ENSG00000010072
METTL13	0.017814438080496934	0.999945780779425	0.9160778545309172	ENSG00000010165
DYRK4	-0.1614141439964776	0.999945780779425	0.5378684565501124	ENSG00000010219
ZNF207	0.15560733496490853	0.999945780779425	0.5384358132050542	ENSG00000010244
UQCRC1	-0.13179422181943382	0.999945780779425	0.710746668380696	ENSG00000010256
STARD3NL	-0.1870322675818144	0.999945780779425	0.25404320180447293	ENSG00000010270
CD9	0.6582913927377454	0.999945780779425	0.1701372209027896	ENSG00000010278
HHATL	0.2734346603990539	0.999945780779425	0.2762795662472779	ENSG00000010282
NCAPD2	-0.3348777864810544	0.999945780779425	0.09679635458451356	ENSG00000010292
IFFO1	0.36043915138276744	0.999945780779425	0.22244876646222078	ENSG00000010295
PHF7	-0.40613739604708377	0.999945780779425	0.23640639764618898	ENSG00000010318
SEMA3G	0.4147347308236856	0.999945780779425	0.26671224327594534	ENSG00000010319
NISCH	0.17930374360909657	0.999945780779425	0.522049443530525	ENSG00000010322
STAB1	-0.20555769152238143	0.999945780779425	0.6345824509602603	ENSG00000010327
FUZ	-0.3427148087945927	0.999945780779425	0.4586973366748218	ENSG00000010361
IDS	0.3107826633261052	0.999945780779425	0.21329325305667413	ENSG00000010404
ZNF200	-0.009661525874885009	0.999945780779425	0.9682731283326372	ENSG00000010539
CD4	0.08044405303508691	0.999945780779425	0.8604162311898214	ENSG00000010610
LRRC23	-0.559586460317855	0.999945780779425	0.17078673024986024	ENSG00000010626
BTK	-0.8215863883367395	0.999945780779425	0.1954670186546379	ENSG00000010671
HFE	0.510341560890886	0.999945780779425	0.04381350831686155	ENSG00000010704
SCMH1	0.10839298094220644	0.999945780779425	0.6560265878847064	ENSG00000010803
FYN	-0.1501921497851496	0.999945780779425	0.35336186774857103	ENSG00000010810
HIVEP2	0.1617026883071095	0.999945780779425	0.5414014546969734	ENSG00000010818
FMO1	-0.06499806032572351	0.999945780779425	0.9091147119392343	ENSG00000010932
TCEB3	-0.25060606623667264	0.999945780779425	0.32281273330905913	ENSG00000011007
LYPLA2	0.18513447950124354	0.999945780779425	0.6859505852471187	ENSG00000011009
CLCN6	0.26588123182038953	0.999945780779425	0.194687063666519	ENSG00000011021
MRC2	0.21721872467412257	0.999945780779425	0.6785783408794639	ENSG00000011028
NME2	-0.25839721635191804	0.999945780779425	0.47087041439240007	ENSG00000011052
SLC6A7	-0.04570381599464696	0.999945780779425	0.8922793388319149	ENSG00000011083
TSPAN9	-0.4612361216583197	0.999945780779425	0.28488547438037404	ENSG00000011105
BTBD7	0.23716141391956488	0.999945780779425	0.15324199154772217	ENSG00000011114
MKS1	-0.112030480735185	0.999945780779425	0.7150752742953965	ENSG00000011143
ABHD5	-0.1154164194250231	0.999945780779425	0.5823317353677555	ENSG00000011198
KAL1	0.35754013854516914	0.999945780779425	0.20655750590290123	ENSG00000011201
AKAP8L	-0.034678033387645545	0.999945780779425	0.9104848015955889	ENSG00000011243
MBTD1	0.10435941893246628	0.999945780779425	0.6711333752158426	ENSG00000011258
UTP18	0.22843775760113735	0.999945780779425	0.2920075253297235	ENSG00000011260
RNF216	0.0064600122520635855	0.999945780779425	0.9776861153921168	ENSG00000011275
TTC19	-0.07501441094547208	0.999945780779425	0.7403763991434247	ENSG00000011295
PTBP1	0.2896311886443671	0.999945780779425	0.32939123828096517	ENSG00000011304
SYT7	-0.2704555850765692	0.999945780779425	0.53489270938615	ENSG00000011347
LARS2	0.10379020534831673	0.999945780779425	0.650318151536124	ENSG00000011376
PIK3C2A	0.13046641278094256	0.999945780779425	0.6265154052689414	ENSG00000011405
PLAUR	-0.3889255443663457	0.999945780779425	0.5437752484867425	ENSG00000011422
ANLN	-0.0783311497519545	0.999945780779425	0.8863265686396408	ENSG00000011426
WIZ	0.47192055211115563	0.999945780779425	0.3256919884519145	ENSG00000011451
RABGAP1	-0.04673943185217016	0.999945780779425	0.8197583534698264	ENSG00000011454
DCN	0.47282887907757865	0.999945780779425	0.08610853490096153	ENSG00000011465
PPP5C	0.05092218015962901	0.999945780779425	0.8385027836645158	ENSG00000011485
CEP68	0.27033156705621125	0.999945780779425	0.3095040120603402	ENSG00000011523
MAP4K3	0.2684767742611199	0.999945780779425	0.34207626198707786	ENSG00000011566
TMEM159	0.5156514292199417	0.999945780779425	0.10349884085302928	ENSG00000011638
GABRA3	-0.15836056558782263	0.999945780779425	0.8482089802099672	ENSG00000011677
BRCA1	-0.24713916704330546	0.999945780779425	0.18458037037783737	ENSG00000012048
ERCC1	0.20310772238698063	0.999945780779425	0.4514886996791929	ENSG00000012061
CD22	-1.2014480249151267	0.999945780779425	0.0248315595638476	ENSG00000012124
MBTPS2	-0.024604286693380505	0.999945780779425	0.908126174225933	ENSG00000012174
PRICKLE3	0.17280436885129985	0.999945780779425	0.6664798410165361	ENSG00000012211
LTF	-0.7474303650604859	0.999945780779425	0.0521973562759188	ENSG00000012223
EXTL3	-0.1608356916333036	0.999945780779425	0.5129153959519823	ENSG00000012232
NR1H4	0.2768818631061636	0.999945780779425	0.743035333506713	ENSG00000012504
ELOVL5	-0.06605023212715977	0.999945780779425	0.6460761482852482	ENSG00000012660
KDM5D	-0.39669952139457015	0.999945780779425	0.4271410301659938	ENSG00000012817
CALCOCO1	0.02804319945995409	0.999945780779425	0.9253025023302542	ENSG00000012822
UBR7	-0.0626806671029591	0.999945780779425	0.7868747327598495	ENSG00000012963
MAP4K5	-0.0014110108289661887	0.999945780779425	0.9948014733280303	ENSG00000012983
EHD3	-0.030181606128439842	0.999945780779425	0.9407704845840398	ENSG00000013016
PSMC4	-0.03009910673873	0.999945780779425	0.904605279031578	ENSG00000013275
MAN2B2	0.6043929517305413	0.999945780779425	0.040185684304134564	ENSG00000013288
SLC7A14	0.2680810946551271	0.999945780779425	0.6506045107315472	ENSG00000013293
CLDN11	-0.0074834972280296095	0.999945780779425	0.9889208492291587	ENSG00000013297
SLC25A39	-0.16378161578813172	0.999945780779425	0.670125251434613	ENSG00000013306
MVP	-0.3217783797034509	0.999945780779425	0.49878657960686	ENSG00000013364
NUB1	-0.02501299954947768	0.999945780779425	0.898848802529471	ENSG00000013374
PGM3	0.020964029757572618	0.999945780779425	0.9193180160069685	ENSG00000013375
RWDD2A	0.07383573581137444	0.999945780779425	0.7690635822698627	ENSG00000013392
CLK1	0.19991785545760538	0.999945780779425	0.6641936487420643	ENSG00000013441
POLR3B	-0.14349789896284817	0.999945780779425	0.3752127973394307	ENSG00000013503
ANGEL1	0.2700247472089462	0.999945780779425	0.32408691423454394	ENSG00000013523
RNF14	-0.19816782568053695	0.999945780779425	0.3852954746874394	ENSG00000013561
DNASE1L1	0.38170699602485136	0.999945780779425	0.21904844217531494	ENSG00000013563
DDX11	0.23645885045320097	0.999945780779425	0.5416888155807127	ENSG00000013573
HEBP1	0.10682771985918185	0.999945780779425	0.5998927543102488	ENSG00000013583
GPRC5A	-0.7536621261414184	0.999945780779425	0.1458460492901221	ENSG00000013588
MAMLD1	0.39128264195151286	0.999945780779425	0.23354640469224808	ENSG00000013619
CD6	-0.9045078449122422	0.999945780779425	0.12889759579718416	ENSG00000013725
TACC3	-0.7743506598396795	0.999945780779425	0.0402169516420156	ENSG00000013810
UFL1	0.07851337994623477	0.999945780779425	0.7941051115326091	ENSG00000014123
POLA2	0.10311710899529192	0.999945780779425	0.7365534373345299	ENSG00000014138
CAPN1	0.37193400105049756	0.999945780779425	0.2924337908136655	ENSG00000014216
ACPP	-0.04644598008064081	0.999945780779425	0.9466062954457383	ENSG00000014257
MDH1	-0.3236439663129412	0.999945780779425	0.23881925660680803	ENSG00000014641
SLC30A9	-0.3460076301888271	0.999945780779425	0.3004768074797439	ENSG00000014824
MTMR11	-0.09259148798497623	0.999945780779425	0.8207921774589247	ENSG00000014914
COX15	-0.1704776045045348	0.999945780779425	0.4270045843436798	ENSG00000014919
CCDC88C	-0.35895682294280734	0.999945780779425	0.3068549657384422	ENSG00000015133
YAF2	0.03407301905719667	0.999945780779425	0.8892823621042305	ENSG00000015153
ZMYND11	0.012935224914626342	0.999945780779425	0.9613852405573907	ENSG00000015171
BID	-0.19702679393430098	0.999945780779425	0.32949098764281104	ENSG00000015475
MATR3	-0.017140280276314215	0.999945780779425	0.951263720384892	ENSG00000015479
XYLT2	-0.046725217125388845	0.999945780779425	0.8967805325086811	ENSG00000015532
RGPD5	-0.0372679939038305	0.999945780779425	0.8518801450141638	ENSG00000015568
NUDCD3	0.0601579113120558	0.999945780779425	0.7926576426762864	ENSG00000015676
CHDH	0.2702569231176111	0.999945780779425	0.20367696560348414	ENSG00000016391
CLCA1	-0.07142325756023214	0.999945780779425	0.9226874501972271	ENSG00000016490
CLCA4	0.08671911188389454	0.999945780779425	0.8870380018610858	ENSG00000016602
GLT8D1	0.03758543243297541	0.999945780779425	0.8583177648156857	ENSG00000016864
ATP2C1	-0.08230330885725469	0.999945780779425	0.6933860556503666	ENSG00000017260
SRCIN1	-0.7198475748613529	0.999945780779425	0.3477379339190816	ENSG00000017373
IGF1	-0.04912688912675475	0.999945780779425	0.8700044030956121	ENSG00000017427
SLC38A5	-0.9508079688144379	0.999945780779425	0.27868989831957514	ENSG00000017483
RALBP1	-0.024928886684218048	0.999945780779425	0.9017873738120079	ENSG00000017797
RUFY3	-0.0032247366154925005	0.999945780779425	0.984930665313163	ENSG00000018189
CNTN1	0.1401857813649656	0.999945780779425	0.6825326999612261	ENSG00000018236
SLC11A1	-0.9926610127833144	0.999945780779425	0.11949310573328573	ENSG00000018280
WWTR1	0.22845406528973927	0.999945780779425	0.21772647520329902	ENSG00000018408
AGPS	-0.13667108685987686	0.999945780779425	0.5343442777751185	ENSG00000018510
CXORF56	0.23892227774330868	0.999945780779425	0.4097822818053859	ENSG00000018610
ATP1A2	0.30399911790324347	0.999945780779425	0.33394059603360926	ENSG00000018625
TTC27	0.0680130018703853	0.999945780779425	0.7222621124842742	ENSG00000018699
ZNF582	0.3162846553983655	0.999945780779425	0.26280451892047185	ENSG00000018869
PHLDB1	-0.02230023249094838	0.999945780779425	0.9425794868793642	ENSG00000019144
CYP24A1	-0.1945840785705205	0.999945780779425	0.8042583700792564	ENSG00000019186
PRDM11	-0.45758445292699607	0.999945780779425	0.3085901060355577	ENSG00000019485
SNAI2	0.0029812288336968137	0.999945780779425	0.9890563649892331	ENSG00000019549
CD74	0.2769362113388619	0.999945780779425	0.3860072771885633	ENSG00000019582
HGF	0.2506450817769681	0.999945780779425	0.5247889947886659	ENSG00000019991
ZRANB1	0.0361200647634256	0.999945780779425	0.8913739909555507	ENSG00000019995
NCDN	0.2754682260446388	0.999945780779425	0.5177519268999686	ENSG00000020129
GPR124	0.313950176727609	0.999945780779425	0.30614529480604424	ENSG00000020181
ZFP64	0.08371605278260104	0.999945780779425	0.7291371446726115	ENSG00000020256
MNAT1	0.025009551198164413	0.999945780779425	0.9245343175311733	ENSG00000020426
SAMD4A	0.13728297881346277	0.999945780779425	0.5885497367234818	ENSG00000020577
RUNX3	-0.27434962143340763	0.999945780779425	0.49902689329094463	ENSG00000020633
